name,width,height,date,latitude,longitude,category_id,genus,specific_epithet,image_name,sub_dir,day,label,filepath
Trametes sanguinea,500,375,2019-07-23,5.19787,-74.90301,5694,Trametes,sanguinea,89958b74-2303-4477-a746-70fb4a94a5ed.jpg,05694_Trametes_sanguinea,204,41,train_mini/05694_Trametes_sanguinea/89958b74-2303-4477-a746-70fb4a94a5ed.jpg
Phaeolus schweinitzii,375,500,2019-08-06,41.36736,-79.22574,5663,Phaeolus,schweinitzii,e588f681-5662-4ba1-98ec-d467f3a9b169.jpg,05663_Phaeolus_schweinitzii,218,155,train_mini/05663_Phaeolus_schweinitzii/e588f681-5662-4ba1-98ec-d467f3a9b169.jpg
Leucocoprinus fragilissimus,406,500,2019-08-09,38.37375,-75.18439,5483,Leucocoprinus,fragilissimus,168e2609-dace-493d-a967-b0aa1e6b7063.jpg,05483_Leucocoprinus_fragilissimus,221,163,train_mini/05483_Leucocoprinus_fragilissimus/168e2609-dace-493d-a967-b0aa1e6b7063.jpg
Leucocoprinus fragilissimus,500,375,2019-08-09,20.87451,-156.18669,5483,Leucocoprinus,fragilissimus,0f79315a-8866-494e-bf10-8c2baafda14a.jpg,05483_Leucocoprinus_fragilissimus,221,163,train_mini/05483_Leucocoprinus_fragilissimus/0f79315a-8866-494e-bf10-8c2baafda14a.jpg
Agaricus campestris,375,500,2019-08-10,55.8086,12.44283,5473,Agaricus,campestris,02c6ff8a-0724-4adc-bbca-1f0eb3132219.jpg,05473_Agaricus_campestris,222,298,train_mini/05473_Agaricus_campestris/02c6ff8a-0724-4adc-bbca-1f0eb3132219.jpg
Niveoporofomes spraguei,281,500,2019-08-10,33.63847,-84.15587,5656,Niveoporofomes,spraguei,97b1fe74-f975-4aef-841a-83b9312d5cc1.jpg,05656_Niveoporofomes_spraguei,222,333,train_mini/05656_Niveoporofomes_spraguei/97b1fe74-f975-4aef-841a-83b9312d5cc1.jpg
Protoparmeliopsis muralis,281,500,2019-08-10,52.05117,1.14505,5405,Protoparmeliopsis,muralis,291623fe-ceae-4bab-8134-1e9fac295cda.jpg,05405_Protoparmeliopsis_muralis,222,91,train_mini/05405_Protoparmeliopsis_muralis/291623fe-ceae-4bab-8134-1e9fac295cda.jpg
Sparassis spathulata,500,500,2019-08-10,41.61666,-81.41833,5696,Sparassis,spathulata,90cea31b-5ee2-4e5d-b615-b8c646dc8e3a.jpg,05696_Sparassis_spathulata,222,150,train_mini/05696_Sparassis_spathulata/90cea31b-5ee2-4e5d-b615-b8c646dc8e3a.jpg
Phaeolus schweinitzii,500,375,2019-08-08,32.41806,-110.72723,5663,Phaeolus,schweinitzii,9f4425e9-ee2e-430d-94d5-115d69240db8.jpg,05663_Phaeolus_schweinitzii,220,155,train_mini/05663_Phaeolus_schweinitzii/9f4425e9-ee2e-430d-94d5-115d69240db8.jpg
Marasmius rotula,500,375,2019-08-10,56.52931,9.55413,5531,Marasmius,rotula,7484ee52-3caf-4d52-a1cb-fcd7ccf1801c.jpg,05531_Marasmius_rotula,222,251,train_mini/05531_Marasmius_rotula/7484ee52-3caf-4d52-a1cb-fcd7ccf1801c.jpg
Tylopilus felleus,243,500,2019-08-10,60.20105,24.91588,5607,Tylopilus,felleus,3365b0e3-afbd-4d13-8bc5-1139394370ef.jpg,05607_Tylopilus_felleus,222,331,train_mini/05607_Tylopilus_felleus/3365b0e3-afbd-4d13-8bc5-1139394370ef.jpg
Marasmius oreades,375,500,2019-08-10,49.31599,14.15467,5529,Marasmius,oreades,e2d1fee0-8719-4c96-9c01-de52cb3c76a8.jpg,05529_Marasmius_oreades,222,174,train_mini/05529_Marasmius_oreades/e2d1fee0-8719-4c96-9c01-de52cb3c76a8.jpg
Laccaria amethystina,500,375,2019-08-10,29.70675,-82.39562,5514,Laccaria,amethystina,bb4cc851-b706-44d3-a958-d7c6d8e08546.jpg,05514_Laccaria_amethystina,222,25,train_mini/05514_Laccaria_amethystina/bb4cc851-b706-44d3-a958-d7c6d8e08546.jpg
Cladonia cristatella,500,375,2019-02-08,41.29515,-74.01693,5399,Cladonia,cristatella,a8df2664-cb26-40b3-9ceb-87d1d82ff965.jpg,05399_Cladonia_cristatella,39,198,train_mini/05399_Cladonia_cristatella/a8df2664-cb26-40b3-9ceb-87d1d82ff965.jpg
Bondarzewia berkeleyi,375,500,2019-08-08,41.41168,-81.88905,5699,Bondarzewia,berkeleyi,af1d24aa-58dc-48e8-8f60-e75f9ce4b18d.jpg,05699_Bondarzewia_berkeleyi,220,270,train_mini/05699_Bondarzewia_berkeleyi/af1d24aa-58dc-48e8-8f60-e75f9ce4b18d.jpg
Amanita rubescens,375,500,2019-08-10,44.46564,-74.31618,5498,Amanita,rubescens,e7687e0c-a3e1-4759-a336-1ee79e7d341f.jpg,05498_Amanita_rubescens,222,80,train_mini/05498_Amanita_rubescens/e7687e0c-a3e1-4759-a336-1ee79e7d341f.jpg
Platismatia glauca,375,500,2019-08-08,61.65392,23.15157,5416,Platismatia,glauca,45523457-07d9-43d3-9318-69333cfbde98.jpg,05416_Platismatia_glauca,220,103,train_mini/05416_Platismatia_glauca/45523457-07d9-43d3-9318-69333cfbde98.jpg
Cantharellus cibarius,500,375,2019-08-08,56.69308,-5.57334,5622,Cantharellus,cibarius,cc768dc3-37a5-401e-84c7-2e5b8c216505.jpg,05622_Cantharellus_cibarius,220,243,train_mini/05622_Cantharellus_cibarius/cc768dc3-37a5-401e-84c7-2e5b8c216505.jpg
Amanita phalloides,281,500,2019-08-10,37.58404,-122.38263,5497,Amanita,phalloides,aa1b68e7-1e12-40c5-a358-16933ad79fec.jpg,05497_Amanita_phalloides,222,206,train_mini/05497_Amanita_phalloides/aa1b68e7-1e12-40c5-a358-16933ad79fec.jpg
Ganoderma curtisii,375,500,2019-08-10,28.34742,-81.1954,5679,Ganoderma,curtisii,fd70fe34-547b-4e64-ac01-7f70a6f6608a.jpg,05679_Ganoderma_curtisii,222,139,train_mini/05679_Ganoderma_curtisii/fd70fe34-547b-4e64-ac01-7f70a6f6608a.jpg
Lycoperdon perlatum,375,500,2019-08-10,35.94164,-83.89172,5528,Lycoperdon,perlatum,67e3a3ef-65b9-4f9b-8c57-f8a2f73d8e42.jpg,05528_Lycoperdon_perlatum,222,37,train_mini/05528_Lycoperdon_perlatum/67e3a3ef-65b9-4f9b-8c57-f8a2f73d8e42.jpg
Hydnellum peckii,500,375,2019-08-10,45.76361,-123.44328,5716,Hydnellum,peckii,5b00ec74-aadb-4311-b536-60632372fb29.jpg,05716_Hydnellum_peckii,222,4,train_mini/05716_Hydnellum_peckii/5b00ec74-aadb-4311-b536-60632372fb29.jpg
Phallus indusiatus,500,333,2015-04-03,4.96914,117.80168,5649,Phallus,indusiatus,bcc126dc-e189-4d8d-868c-4adb7814ab2c.jpg,05649_Phallus_indusiatus,93,83,train_mini/05649_Phallus_indusiatus/bcc126dc-e189-4d8d-868c-4adb7814ab2c.jpg
Tylopilus felleus,375,500,2019-08-10,44.43801,-74.25849,5607,Tylopilus,felleus,73f1617e-5a21-402b-b492-5d86360b61db.jpg,05607_Tylopilus_felleus,222,331,train_mini/05607_Tylopilus_felleus/73f1617e-5a21-402b-b492-5d86360b61db.jpg
Panaeolus papilionaceus,265,500,2019-08-10,43.65195,-88.57924,5571,Panaeolus,papilionaceus,5f5aa6d6-b540-46c7-9216-87e52dc10047.jpg,05571_Panaeolus_papilionaceus,222,121,train_mini/05571_Panaeolus_papilionaceus/5f5aa6d6-b540-46c7-9216-87e52dc10047.jpg
Dibaeis baeomyces,375,500,2019-08-10,45.90482,-74.32913,5435,Dibaeis,baeomyces,340f753f-4472-4d9d-be52-11f50c739e54.jpg,05435_Dibaeis_baeomyces,222,123,train_mini/05435_Dibaeis_baeomyces/340f753f-4472-4d9d-be52-11f50c739e54.jpg
Parmelia sulcata,375,500,2019-08-10,49.31626,-106.37877,5414,Parmelia,sulcata,606c01b0-97ec-4a3c-81aa-3d5fbdb0b547.jpg,05414_Parmelia_sulcata,222,307,train_mini/05414_Parmelia_sulcata/606c01b0-97ec-4a3c-81aa-3d5fbdb0b547.jpg
Hypomyces lactifluorum,375,500,2019-08-10,43.7973,-71.56084,5466,Hypomyces,lactifluorum,517073fb-c701-4a10-abc4-30b45b544fe3.jpg,05466_Hypomyces_lactifluorum,222,104,train_mini/05466_Hypomyces_lactifluorum/517073fb-c701-4a10-abc4-30b45b544fe3.jpg
Trametes gibbosa,500,281,2019-08-10,44.82614,-79.19148,5692,Trametes,gibbosa,e4c30a6b-13be-4b69-ab52-cdbaa722b813.jpg,05692_Trametes_gibbosa,222,232,train_mini/05692_Trametes_gibbosa/e4c30a6b-13be-4b69-ab52-cdbaa722b813.jpg
Cladonia chlorophaea,375,500,2019-08-10,44.82344,-79.1994,5397,Cladonia,chlorophaea,1b7b9c5b-8002-44f9-8c99-5854eb61149e.jpg,05397_Cladonia_chlorophaea,222,15,train_mini/05397_Cladonia_chlorophaea/1b7b9c5b-8002-44f9-8c99-5854eb61149e.jpg
Amanita bisporigera,375,500,2019-08-10,41.80085,-72.0941,5488,Amanita,bisporigera,14fe539f-2cec-4dcd-9dfb-95bb1b559616.jpg,05488_Amanita_bisporigera,222,226,train_mini/05488_Amanita_bisporigera/14fe539f-2cec-4dcd-9dfb-95bb1b559616.jpg
Cantharellus cinnabarinus,375,500,2019-08-10,42.65716,-71.37221,5623,Cantharellus,cinnabarinus,c3ba169f-2ee3-4174-8caf-bd974b6d7247.jpg,05623_Cantharellus_cinnabarinus,222,268,train_mini/05623_Cantharellus_cinnabarinus/c3ba169f-2ee3-4174-8caf-bd974b6d7247.jpg
Usnea longissima,375,500,2019-08-11,44.75341,-122.51613,5419,Usnea,longissima,a3ba30b3-1613-4cb2-a607-7089ab315099.jpg,05419_Usnea_longissima,223,241,train_mini/05419_Usnea_longissima/a3ba30b3-1613-4cb2-a607-7089ab315099.jpg
Retiboletus ornatipes,281,500,2019-08-05,35.4863,-86.10274,5604,Retiboletus,ornatipes,d8e0048e-7acf-4279-8a4e-ee6b8919d2fe.jpg,05604_Retiboletus_ornatipes,217,153,train_mini/05604_Retiboletus_ornatipes/d8e0048e-7acf-4279-8a4e-ee6b8919d2fe.jpg
Urnula craterium,500,495,2019-03-10,33.50714,-91.87327,5464,Urnula,craterium,6018187c-8f1c-4dd5-a1d0-e699d6629027.jpg,05464_Urnula_craterium,69,318,train_mini/05464_Urnula_craterium/6018187c-8f1c-4dd5-a1d0-e699d6629027.jpg
Cortinarius iodes,500,375,2019-08-10,35.64037,-85.36379,5506,Cortinarius,iodes,36735c7e-7b5e-42db-84ae-4371bed35410.jpg,05506_Cortinarius_iodes,222,17,train_mini/05506_Cortinarius_iodes/36735c7e-7b5e-42db-84ae-4371bed35410.jpg
Xylobolus frustulatus,500,375,2019-07-25,40.70131,-79.50983,5714,Xylobolus,frustulatus,ae031275-d642-4873-a86e-49b6747fadc6.jpg,05714_Xylobolus_frustulatus,206,337,train_mini/05714_Xylobolus_frustulatus/ae031275-d642-4873-a86e-49b6747fadc6.jpg
Meripilus giganteus,500,333,2019-08-09,55.69878,12.57258,5665,Meripilus,giganteus,72dfecd7-2503-45ef-8a37-93612696603c.jpg,05665_Meripilus_giganteus,221,327,train_mini/05665_Meripilus_giganteus/72dfecd7-2503-45ef-8a37-93612696603c.jpg
Leccinum aurantiacum,500,375,2019-08-11,56.31019,37.80305,5602,Leccinum,aurantiacum,18f4b60f-1b11-4acb-9df6-e6851e35d77f.jpg,05602_Leccinum_aurantiacum,223,38,train_mini/05602_Leccinum_aurantiacum/18f4b60f-1b11-4acb-9df6-e6851e35d77f.jpg
Cortinarius iodes,333,500,2019-08-10,41.08402,-79.71761,5506,Cortinarius,iodes,7f181eca-abfa-4aba-8b3d-35880307097d.jpg,05506_Cortinarius_iodes,222,17,train_mini/05506_Cortinarius_iodes/7f181eca-abfa-4aba-8b3d-35880307097d.jpg
Meripilus sumstinei,375,500,2019-08-11,34.04275,-84.27849,5666,Meripilus,sumstinei,3ae425b9-d22c-4236-aa64-091dd01e9ae5.jpg,05666_Meripilus_sumstinei,223,262,train_mini/05666_Meripilus_sumstinei/3ae425b9-d22c-4236-aa64-091dd01e9ae5.jpg
Agrocybe pediades,281,500,2019-08-10,44.8798,-79.1843,5575,Agrocybe,pediades,9b5f9212-2772-400f-9943-e89affb3335e.jpg,05575_Agrocybe_pediades,222,234,train_mini/05575_Agrocybe_pediades/9b5f9212-2772-400f-9943-e89affb3335e.jpg
Turbinellus floccosus,375,500,2019-08-11,48.76093,-64.39313,5633,Turbinellus,floccosus,0d523357-bf0a-4327-8211-914dd97a3e12.jpg,05633_Turbinellus_floccosus,223,305,train_mini/05633_Turbinellus_floccosus/0d523357-bf0a-4327-8211-914dd97a3e12.jpg
Usnea longissima,375,500,2019-07-03,-3.07443,37.28361,5419,Usnea,longissima,08a15fe4-1888-4d67-a0cd-f6d536422dae.jpg,05419_Usnea_longissima,184,241,train_mini/05419_Usnea_longissima/08a15fe4-1888-4d67-a0cd-f6d536422dae.jpg
Cortinarius violaceus,375,500,2019-08-09,49.3726,-122.953,5507,Cortinarius,violaceus,5117275f-2653-44ce-b22c-74253e3db926.jpg,05507_Cortinarius_violaceus,221,313,train_mini/05507_Cortinarius_violaceus/5117275f-2653-44ce-b22c-74253e3db926.jpg
Nectria cinnabarina,375,500,2019-08-11,53.59287,-3.05765,5467,Nectria,cinnabarina,41ddfdeb-05b0-43fe-b4a1-d55ece1659ef.jpg,05467_Nectria_cinnabarina,223,284,train_mini/05467_Nectria_cinnabarina/41ddfdeb-05b0-43fe-b4a1-d55ece1659ef.jpg
Punctelia rudecta,281,500,2019-08-11,39.11092,-91.83179,5418,Punctelia,rudecta,8ad13dd4-62f0-4f43-bc58-9656a9833263.jpg,05418_Punctelia_rudecta,223,73,train_mini/05418_Punctelia_rudecta/8ad13dd4-62f0-4f43-bc58-9656a9833263.jpg
Clathrus ruber,375,500,2019-08-11,37.76804,-122.47014,5644,Clathrus,ruber,cf47e6f6-ce6c-43e3-b9d5-2836582a7eed.jpg,05644_Clathrus_ruber,223,13,train_mini/05644_Clathrus_ruber/cf47e6f6-ce6c-43e3-b9d5-2836582a7eed.jpg
Laetiporus cincinnatus,500,375,2019-08-11,40.00269,-75.25635,5659,Laetiporus,cincinnatus,220a23d4-1c31-4e21-90ac-da109e2fff6e.jpg,05659_Laetiporus_cincinnatus,223,326,train_mini/05659_Laetiporus_cincinnatus/220a23d4-1c31-4e21-90ac-da109e2fff6e.jpg
Cantharellus cibarius,375,500,2019-08-11,32.94391,-89.58347,5622,Cantharellus,cibarius,655a8592-e583-4a4a-9120-87119c488a02.jpg,05622_Cantharellus_cibarius,223,243,train_mini/05622_Cantharellus_cibarius/655a8592-e583-4a4a-9120-87119c488a02.jpg
Suillus americanus,375,500,2018-09-29,40.5452,-80.01741,5614,Suillus,americanus,0f5e57c5-d3d0-4477-9ff3-43b1e52eda75.jpg,05614_Suillus_americanus,272,22,train_mini/05614_Suillus_americanus/0f5e57c5-d3d0-4477-9ff3-43b1e52eda75.jpg
Hypholoma lateritium,375,500,2018-10-20,40.44143,-79.85955,5580,Hypholoma,lateritium,1563c293-2492-4269-b825-45a3e5ee22de.jpg,05580_Hypholoma_lateritium,293,296,train_mini/05580_Hypholoma_lateritium/1563c293-2492-4269-b825-45a3e5ee22de.jpg
Fomitopsis mounceae,500,375,2019-08-11,47.93282,-116.89072,5653,Fomitopsis,mounceae,a414fc58-32b5-4987-96bb-3e715a7d6c26.jpg,05653_Fomitopsis_mounceae,223,144,train_mini/05653_Fomitopsis_mounceae/a414fc58-32b5-4987-96bb-3e715a7d6c26.jpg
Phlebia incarnata,375,500,2019-08-11,34.38804,-86.25118,5670,Phlebia,incarnata,e734ea2f-0f72-44ec-abe0-41d443b973e4.jpg,05670_Phlebia_incarnata,223,301,train_mini/05670_Phlebia_incarnata/e734ea2f-0f72-44ec-abe0-41d443b973e4.jpg
Cortinarius iodes,500,375,2019-08-11,44.57443,-69.91987,5506,Cortinarius,iodes,49e3bd7b-0a23-4119-b4fd-adeb75857380.jpg,05506_Cortinarius_iodes,223,17,train_mini/05506_Cortinarius_iodes/49e3bd7b-0a23-4119-b4fd-adeb75857380.jpg
Cyathus striatus,375,500,2019-08-11,45.58971,-122.18114,5545,Cyathus,striatus,fc7fc325-5863-470b-bfad-922460acf9d7.jpg,05545_Cyathus_striatus,223,98,train_mini/05545_Cyathus_striatus/fc7fc325-5863-470b-bfad-922460acf9d7.jpg
Letharia columbiana,375,500,2019-08-10,33.76765,-116.7121,5412,Letharia,columbiana,c2d12ca6-9e03-413a-a9c3-3f513658f3c7.jpg,05412_Letharia_columbiana,222,217,train_mini/05412_Letharia_columbiana/c2d12ca6-9e03-413a-a9c3-3f513658f3c7.jpg
Strobilomyces strobilaceus,375,500,2019-08-11,41.60828,-70.37135,5605,Strobilomyces,strobilaceus,ba661feb-f7df-45bc-b364-dc221f70e1c5.jpg,05605_Strobilomyces_strobilaceus,223,94,train_mini/05605_Strobilomyces_strobilaceus/ba661feb-f7df-45bc-b364-dc221f70e1c5.jpg
Laetiporus sulphureus,500,281,2019-08-11,47.3525,-66.9,5662,Laetiporus,sulphureus,0690be88-1a5d-4082-b198-1825ffcec9b6.jpg,05662_Laetiporus_sulphureus,223,147,train_mini/05662_Laetiporus_sulphureus/0690be88-1a5d-4082-b198-1825ffcec9b6.jpg
Cantharellus cibarius,500,375,2019-08-08,56.05356,51.3553,5622,Cantharellus,cibarius,b085d3d1-2a5a-47fb-9302-f422a8a1c792.jpg,05622_Cantharellus_cibarius,220,243,train_mini/05622_Cantharellus_cibarius/b085d3d1-2a5a-47fb-9302-f422a8a1c792.jpg
Parasola plicatilis,500,353,2019-08-11,40.51707,-74.19146,5572,Parasola,plicatilis,a6e6819b-4de4-4f87-881c-0ac52dd0239d.jpg,05572_Parasola_plicatilis,223,137,train_mini/05572_Parasola_plicatilis/a6e6819b-4de4-4f87-881c-0ac52dd0239d.jpg
Meripilus sumstinei,500,317,2019-08-11,40.52362,-74.1944,5666,Meripilus,sumstinei,b4f61fd7-0d07-4929-ab6c-bf6883fba823.jpg,05666_Meripilus_sumstinei,223,262,train_mini/05666_Meripilus_sumstinei/b4f61fd7-0d07-4929-ab6c-bf6883fba823.jpg
Crepidotus mollis,250,500,2019-08-12,42.66865,-86.20396,5508,Crepidotus,mollis,778e65e3-0433-4535-b277-5e35820dd65c.jpg,05508_Crepidotus_mollis,224,46,train_mini/05508_Crepidotus_mollis/778e65e3-0433-4535-b277-5e35820dd65c.jpg
Rickenella fibula,375,500,2019-07-29,41.64966,-70.22183,5640,Rickenella,fibula,f6d21798-f661-464a-9d56-4d851452fcd2.jpg,05640_Rickenella_fibula,210,204,train_mini/05640_Rickenella_fibula/f6d21798-f661-464a-9d56-4d851452fcd2.jpg
Amanita rubescens,375,500,2019-07-31,41.64496,-70.21452,5498,Amanita,rubescens,a2758cfb-25de-4399-82ff-010244986378.jpg,05498_Amanita_rubescens,212,80,train_mini/05498_Amanita_rubescens/a2758cfb-25de-4399-82ff-010244986378.jpg
Coprinellus disseminatus,500,375,2019-07-07,57.03561,41.00837,5562,Coprinellus,disseminatus,8395b825-f0fc-4631-958b-7743dd549d95.jpg,05562_Coprinellus_disseminatus,188,306,train_mini/05562_Coprinellus_disseminatus/8395b825-f0fc-4631-958b-7743dd549d95.jpg
Microporus xanthopus,500,398,2017-05-15,-16.08308,145.4641,5685,Microporus,xanthopus,0e837ffa-35d3-4b3a-b778-3a8d8df72f1f.jpg,05685_Microporus_xanthopus,135,180,train_mini/05685_Microporus_xanthopus/0e837ffa-35d3-4b3a-b778-3a8d8df72f1f.jpg
Schizophyllum commune,375,500,2019-08-12,44.87542,-71.05369,5574,Schizophyllum,commune,1eb50c02-3795-4e01-9e34-40f3d1bdd33f.jpg,05574_Schizophyllum_commune,224,92,train_mini/05574_Schizophyllum_commune/1eb50c02-3795-4e01-9e34-40f3d1bdd33f.jpg
Vulpicida pinastri,375,500,2019-05-25,57.05215,40.22827,5422,Vulpicida,pinastri,ef859d8e-5873-4106-ac5d-11ce7a31b697.jpg,05422_Vulpicida_pinastri,145,324,train_mini/05422_Vulpicida_pinastri/ef859d8e-5873-4106-ac5d-11ce7a31b697.jpg
Leccinum aurantiacum,500,335,2019-08-11,53.67503,46.45038,5602,Leccinum,aurantiacum,fac2a6b7-2436-4a7d-9ecd-a5998f935332.jpg,05602_Leccinum_aurantiacum,223,38,train_mini/05602_Leccinum_aurantiacum/fac2a6b7-2436-4a7d-9ecd-a5998f935332.jpg
Lasallia papulosa,500,335,2011-06-20,34.874,-83.81098,5444,Lasallia,papulosa,b4e4d3db-d6c8-41f1-84d9-97078faf4530.jpg,05444_Lasallia_papulosa,171,54,train_mini/05444_Lasallia_papulosa/b4e4d3db-d6c8-41f1-84d9-97078faf4530.jpg
Suillus spraguei,500,500,2019-08-12,40.76799,-79.60442,5619,Suillus,spraguei,2e977771-5a9e-40b6-8d6d-1b5ffb3dbfc7.jpg,05619_Suillus_spraguei,224,16,train_mini/05619_Suillus_spraguei/2e977771-5a9e-40b6-8d6d-1b5ffb3dbfc7.jpg
Chlorophyllum molybdites,375,500,2019-08-12,34.12609,-118.2122,5477,Chlorophyllum,molybdites,f3c413ae-8d90-48f0-9c7b-4888a7758fcf.jpg,05477_Chlorophyllum_molybdites,224,149,train_mini/05477_Chlorophyllum_molybdites/f3c413ae-8d90-48f0-9c7b-4888a7758fcf.jpg
Lichenomphalia chromacea,500,348,2016-06-18,-33.75203,151.20747,5522,Lichenomphalia,chromacea,5a5fe79f-0290-47bf-b309-2ed9210f1212.jpg,05522_Lichenomphalia_chromacea,170,340,train_mini/05522_Lichenomphalia_chromacea/5a5fe79f-0290-47bf-b309-2ed9210f1212.jpg
Geastrum triplex,500,348,2016-06-15,-33.73922,151.19775,5630,Geastrum,triplex,9404b739-2d36-4896-8115-0f36db285b9a.jpg,05630_Geastrum_triplex,167,323,train_mini/05630_Geastrum_triplex/9404b739-2d36-4896-8115-0f36db285b9a.jpg
Marasmius oreades,500,375,2019-08-09,53.9035,27.57204,5529,Marasmius,oreades,31086737-157e-4ca9-ba26-dc147f493bd0.jpg,05529_Marasmius_oreades,221,174,train_mini/05529_Marasmius_oreades/31086737-157e-4ca9-ba26-dc147f493bd0.jpg
Cantharellus lateritius,375,500,2019-08-12,39.17024,-86.29159,5624,Cantharellus,lateritius,d5f28a25-5c81-4a6a-9777-b15468ac0e8e.jpg,05624_Cantharellus_lateritius,224,215,train_mini/05624_Cantharellus_lateritius/d5f28a25-5c81-4a6a-9777-b15468ac0e8e.jpg
Schizophyllum commune,500,332,2015-08-17,-33.73571,151.19708,5574,Schizophyllum,commune,1bd6c239-1c1f-412d-9b78-d0b903caedb6.jpg,05574_Schizophyllum_commune,229,92,train_mini/05574_Schizophyllum_commune/1bd6c239-1c1f-412d-9b78-d0b903caedb6.jpg
Agaricus xanthodermus,500,298,2019-04-28,-25.72042,27.84253,5474,Agaricus,xanthodermus,a85f0de0-11ce-46a0-82b6-10e9869f44b3.jpg,05474_Agaricus_xanthodermus,118,177,train_mini/05474_Agaricus_xanthodermus/a85f0de0-11ce-46a0-82b6-10e9869f44b3.jpg
Tapinella atrotomentosa,500,281,2019-08-12,41.90203,-71.69036,5620,Tapinella,atrotomentosa,bf260b80-97b2-4646-98b8-09d0f219e44a.jpg,05620_Tapinella_atrotomentosa,224,317,train_mini/05620_Tapinella_atrotomentosa/bf260b80-97b2-4646-98b8-09d0f219e44a.jpg
Leucoagaricus americanus,500,333,2017-07-30,39.07793,-76.65849,5480,Leucoagaricus,americanus,147a4a51-15ea-4d41-8173-dcf14ddc534f.jpg,05480_Leucoagaricus_americanus,211,273,train_mini/05480_Leucoagaricus_americanus/147a4a51-15ea-4d41-8173-dcf14ddc534f.jpg
Leucoagaricus americanus,500,500,2019-08-12,35.8423,-90.70428,5480,Leucoagaricus,americanus,e1e496eb-560f-4d20-846e-ba1f12f87c7a.jpg,05480_Leucoagaricus_americanus,224,273,train_mini/05480_Leucoagaricus_americanus/e1e496eb-560f-4d20-846e-ba1f12f87c7a.jpg
Rhodofomes cajanderi,500,395,2019-08-12,38.57896,-123.33186,5657,Rhodofomes,cajanderi,7906e03a-55ab-431d-9ddc-037b3f6d3e3b.jpg,05657_Rhodofomes_cajanderi,224,245,train_mini/05657_Rhodofomes_cajanderi/7906e03a-55ab-431d-9ddc-037b3f6d3e3b.jpg
Amanita pantherina,500,375,2019-08-12,48.96236,-121.79571,5496,Amanita,pantherina,070a5c56-d9bb-4f3d-80d0-0202c239de9e.jpg,05496_Amanita_pantherina,224,236,train_mini/05496_Amanita_pantherina/070a5c56-d9bb-4f3d-80d0-0202c239de9e.jpg
Dibaeis arcuata,375,500,2019-08-12,-45.77445,170.60432,5434,Dibaeis,arcuata,ed9756a1-b6dc-4748-b7f5-bca1da2ba961.jpg,05434_Dibaeis_arcuata,224,66,train_mini/05434_Dibaeis_arcuata/ed9756a1-b6dc-4748-b7f5-bca1da2ba961.jpg
Hypogymnia physodes,409,500,2019-08-10,58.28291,12.26713,5410,Hypogymnia,physodes,ae7dc4b5-1c6e-41e2-89d1-c644695f9321.jpg,05410_Hypogymnia_physodes,222,12,train_mini/05410_Hypogymnia_physodes/ae7dc4b5-1c6e-41e2-89d1-c644695f9321.jpg
Letharia vulpina,375,500,2019-08-11,41.2404,-122.79024,5413,Letharia,vulpina,e4a2a63b-ae25-4b63-87fc-808f190287ef.jpg,05413_Letharia_vulpina,223,113,train_mini/05413_Letharia_vulpina/e4a2a63b-ae25-4b63-87fc-808f190287ef.jpg
Cantharellus lateritius,480,360,2019-08-07,41.08144,-81.519,5624,Cantharellus,lateritius,7b0b023e-a2e3-47ba-9079-527f112556aa.jpg,05624_Cantharellus_lateritius,219,215,train_mini/05624_Cantharellus_lateritius/7b0b023e-a2e3-47ba-9079-527f112556aa.jpg
Xerocomus subtomentosus,375,500,2019-08-13,60.8664,63.48885,5608,Xerocomus,subtomentosus,b805bb3d-5e4d-4a80-b91f-2f9bd6d6a27b.jpg,05608_Xerocomus_subtomentosus,225,81,train_mini/05608_Xerocomus_subtomentosus/b805bb3d-5e4d-4a80-b91f-2f9bd6d6a27b.jpg
Marasmius oreades,281,500,2019-08-13,48.52094,7.70037,5529,Marasmius,oreades,ec6fde65-e05a-40d5-9d11-619dd02f3b48.jpg,05529_Marasmius_oreades,225,174,train_mini/05529_Marasmius_oreades/ec6fde65-e05a-40d5-9d11-619dd02f3b48.jpg
Calocera viscosa,375,500,2019-08-13,60.8762,63.61178,5718,Calocera,viscosa,421110a9-c88c-477c-9a02-6a47bd088570.jpg,05718_Calocera_viscosa,225,2,train_mini/05718_Calocera_viscosa/421110a9-c88c-477c-9a02-6a47bd088570.jpg
Paxillus involutus,375,500,2019-08-13,55.76112,37.82136,5611,Paxillus,involutus,2847f5fc-8d3f-486d-a118-d75f4daec93e.jpg,05611_Paxillus_involutus,225,60,train_mini/05611_Paxillus_involutus/2847f5fc-8d3f-486d-a118-d75f4daec93e.jpg
Mycena leaiana,375,500,2019-08-11,44.02392,-71.54507,5538,Mycena,leaiana,36d29799-1ee3-492e-a07a-53f79636d31a.jpg,05538_Mycena_leaiana,223,172,train_mini/05538_Mycena_leaiana/36d29799-1ee3-492e-a07a-53f79636d31a.jpg
Cantharellus lateritius,375,500,2019-08-09,38.81353,-78.25218,5624,Cantharellus,lateritius,0a104f96-5548-4bc8-b3fd-fe8e77893ea2.jpg,05624_Cantharellus_lateritius,221,215,train_mini/05624_Cantharellus_lateritius/0a104f96-5548-4bc8-b3fd-fe8e77893ea2.jpg
